"subject" "label" "mean" "std_dev"
26 "laying" 0.28549068 -0.016785199
26 "laying" 0.2898574 -0.017647193
26 "laying" 0.27472052 -0.017576156
26 "laying" 0.29189435 -0.017392042
26 "laying" 0.29231639 -0.01662567
26 "laying" 0.26982823 -0.015989244
26 "laying" 0.32129414 -0.051813142
26 "laying" 0.33149348 -0.02090848
26 "laying" 0.25360708 -0.014968674
26 "laying" 0.27858771 -0.017509379
26 "laying" 0.28287454 -0.017363746
26 "laying" 0.29133628 -0.017489808
26 "laying" 0.27320521 -0.015560013
26 "laying" 0.25819362 -0.01745417
26 "laying" 0.27958705 -0.018692952
26 "laying" 0.28802958 -0.017440287
26 "laying" 0.28591655 -0.018341733
26 "laying" 0.27321471 -0.017626207
26 "laying" 0.27592154 -0.017219774
26 "laying" 0.28680028 -0.017174463
26 "laying" 0.27035064 -0.016339299
26 "laying" 0.28041987 -0.017316989
26 "laying" 0.27587733 -0.016443211
26 "laying" 0.26949979 -0.016006186
26 "laying" 0.28770611 -0.019101975
26 "laying" 0.29196397 -0.018795559
26 "laying" 0.27232371 -0.016754799
26 "laying" 0.25907798 -0.016356996
26 "laying" 0.2826343 -0.017520854
26 "walking" 0.29240628 0.0098100114
26 "walking" 0.2537673 -0.016602346
26 "walking" 0.24416071 -0.0070553264
26 "walking" 0.26612465 -0.0062777566
26 "walking" 0.27388636 0.0057753351
26 "walking" 0.30491847 0.011457414
26 "walking" 0.33466577 -0.028152824
26 "walking" 0.31120947 -0.032344651
26 "walking" 0.23707985 -0.016150603
26 "walking" 0.22043468 -0.012458349
26 "walking" 0.24200493 -0.0090300405
26 "walking" 0.27812467 -0.022237917
26 "walking" 0.34714807 -0.029465878
26 "walking" 0.33985037 -0.0427826
26 "walking" 0.25005143 -0.026486937
26 "walking" 0.23141462 -0.017722438
26 "walking" 0.23504302 0.018648133
26 "walking" 0.33119481 -0.006671898
26 "walking" 0.37068973 -0.037571636
26 "walking" 0.27859895 -0.047461038
26 "walking" 0.20235118 -0.021717441
26 "walking" 0.21663814 0.006924456
26 "walking" 0.30929725 0.014488168
26 "walking" 0.35260091 -0.023253255
26 "walking" 0.32754436 -0.019413857
26 "walking" 0.20351471 -0.0016889869
26 "walking" 0.20797202 -0.016082028
26 "walking" 0.37300026 -0.020396329
26 "walking" 0.33697412 -0.037837015
26 "walking" 0.22373009 -0.048262962
26 "walking" 0.24628836 -0.023888053
26 "walking_downstairs" 0.28036213 0.044646194
26 "walking_downstairs" 0.23454933 -0.011754124
26 "walking_downstairs" 0.30614687 -0.027940069
26 "walking_downstairs" 0.36946023 -0.021635322
26 "walking_downstairs" 0.39833661 -0.0045798084
26 "walking_downstairs" 0.20041462 -0.0094216857
26 "walking_downstairs" 0.11459357 -0.036874003
26 "walking_downstairs" 0.28921455 -0.028668394
26 "walking_downstairs" 0.27428507 0.0021152165
26 "walking_downstairs" 0.29948393 0.019522777
26 "walking_downstairs" 0.42925386 -0.022337621
26 "walking_downstairs" 0.3666594 -0.030594267
26 "walking_downstairs" 0.24019757 -0.024645961
26 "walking_downstairs" 0.19506298 0.018972534
26 "walking_downstairs" 0.13352938 -0.010326368
26 "walking_downstairs" 0.41805178 -0.034006051
26 "walking_downstairs" 0.4232693 -0.02270061
26 "walking_upstairs" 0.22635593 -0.033458889
26 "walking_upstairs" 0.24579631 -0.010874058
26 "walking_upstairs" 0.27641656 -0.017275665
26 "walking_upstairs" 0.32039483 -0.0048781831
26 "walking_upstairs" 0.28185283 -0.029812649
26 "walking_upstairs" 0.31540464 -0.062240555
26 "walking_upstairs" 0.24092822 -0.029908731
26 "walking_upstairs" 0.2257789 -0.0057465491
26 "walking_upstairs" 0.29145063 -0.0055032593
26 "walking_upstairs" 0.22252458 -0.088415114
26 "walking_upstairs" 0.309568 -0.054696771
26 "walking_upstairs" 0.33778522 -0.027427008
26 "walking_upstairs" 0.24750568 -0.0028257327
26 "walking_upstairs" 0.20583007 0.015098379
26 "walking_upstairs" 0.2487058 0.0054485773
26 "walking_upstairs" 0.37520156 -0.036118138
26 "walking_upstairs" 0.27136009 -0.038807329
26 "walking_upstairs" 0.23645585 -0.021251189
26 "walking_downstairs" 0.2897438 0.045130889
26 "walking_downstairs" 0.19831991 -0.03068847
26 "walking_downstairs" 0.30290607 -0.017862752
26 "walking_downstairs" 0.17198007 -0.033992099
26 "walking_downstairs" 0.25411683 -0.032885355
26 "walking_downstairs" 0.50311204 -0.02920474
26 "walking_downstairs" 0.31040494 -0.0034046641
26 "walking_downstairs" 0.14976175 0.013895937
26 "walking_upstairs" 0.20925541 -0.04708632
26 "walking_upstairs" 0.25892099 -0.025967425
26 "walking_upstairs" 0.24808854 -0.036201889
26 "walking_upstairs" 0.28425088 -0.029051992
26 "walking_upstairs" 0.29067971 -0.0084562609
26 "walking_upstairs" 0.27206634 -0.027492256
26 "walking_upstairs" 0.30727092 -0.046922794
26 "walking_upstairs" 0.33406697 -0.037948198
26 "walking_upstairs" 0.35639571 -0.0041805854
27 "standing" 0.27879069 -0.032476769
27 "standing" 0.27570921 -0.017982508
27 "standing" 0.27768305 -0.021162545
27 "standing" 0.27730095 -0.015993721
27 "standing" 0.27960097 -0.013969307
27 "standing" 0.27718242 -0.017877721
27 "standing" 0.27625284 -0.017428474
27 "standing" 0.27612225 -0.018618422
27 "standing" 0.27688012 -0.018878067
27 "standing" 0.27889394 -0.014929155
27 "standing" 0.27852851 -0.0074846938
27 "standing" 0.28018 -0.010090857
27 "standing" 0.27549277 -0.023184791
27 "standing" 0.27538277 -0.023310911
27 "standing" 0.28216824 -0.012055722
27 "standing" 0.27591819 -0.018486352
27 "standing" 0.27504266 -0.023412124
27 "standing" 0.27902986 -0.016586228
27 "standing" 0.34969415 0.0043541602
27 "standing" 0.27062336 -0.0060574887
27 "standing" 0.2776073 -0.022312605
27 "standing" 0.28061635 -0.014623478
27 "standing" 0.27865797 -0.013750199
27 "standing" 0.27576924 -0.013814389
27 "standing" 0.27779827 -0.015101514
27 "standing" 0.27872963 -0.01788004
27 "standing" 0.27791364 -0.020981205
27 "standing" 0.27781516 -0.016905954
27 "standing" 0.27618725 -0.011253702
27 "standing" 0.27817755 -0.015467318
27 "standing" 0.27821857 -0.022407065
27 "standing" 0.27615321 -0.018582346
27 "standing" 0.27686936 -0.016575785
27 "standing" 0.2785596 -0.018445921
27 "standing" 0.27879515 -0.015906317
27 "standing" 0.27802932 -0.014771515
27 "sitting" 0.10481167 0.051003007
27 "sitting" 0.3080432 -0.027329283
27 "sitting" 0.26544204 -0.011079507
27 "sitting" 0.27094252 -0.014656395
27 "sitting" 0.28393515 -0.020992972
27 "sitting" 0.2822582 -0.01878304
27 "sitting" 0.27910501 -0.017281074
27 "sitting" 0.27354993 -0.016608602
27 "sitting" 0.27712772 -0.017145037
27 "sitting" 0.27832688 -0.01850033
27 "sitting" 0.27015261 -0.016308434
27 "sitting" 0.2725979 -0.014799052
27 "sitting" 0.28057251 -0.016464176
27 "sitting" 0.27826652 -0.015613489
27 "sitting" 0.27076593 -0.013132311
27 "sitting" 0.27457999 -0.017550391
27 "sitting" 0.28253669 -0.018321157
27 "sitting" 0.27526941 -0.018388133
27 "sitting" 0.30283677 -0.023057827
27 "sitting" 0.2995264 -0.022923289
27 "sitting" 0.27056351 -0.012263953
27 "sitting" 0.27574845 -0.016037589
27 "sitting" 0.27698042 -0.01636789
27 "sitting" 0.27667905 -0.01687293
27 "sitting" 0.27561198 -0.016508026
27 "sitting" 0.27291945 -0.013670773
27 "sitting" 0.27613148 -0.014084829
27 "sitting" 0.27713397 -0.016440323
27 "sitting" 0.27795186 -0.018035918
27 "sitting" 0.27852672 -0.018991308
27 "sitting" 0.27741447 -0.017353321
27 "sitting" 0.27950451 -0.01714525
27 "sitting" 0.2747283 -0.014904149
27 "sitting" 0.2765508 -0.01623138
27 "sitting" 0.27760762 -0.017442877
27 "sitting" 0.27744405 -0.017989376
27 "sitting" 0.27694833 -0.017455088
27 "laying" 0.20780154 -0.032264368
27 "laying" 0.23035479 -0.022498692
27 "laying" 0.28195643 -0.016998806
27 "laying" 0.27707068 -0.01850945
27 "laying" 0.27874928 -0.017513277
27 "laying" 0.27692534 -0.017981583
27 "laying" 0.27662001 -0.017140885
27 "laying" 0.2801978 -0.015988912
27 "laying" 0.27436079 -0.01751737
27 "laying" 0.27324641 -0.017082883
27 "laying" 0.27636227 -0.016860456
27 "laying" 0.27528998 -0.016943636
27 "laying" 0.27682318 -0.016537038
27 "laying" 0.2817902 -0.016375736
27 "laying" 0.28027973 -0.017090635
27 "laying" 0.27674567 -0.016989617
27 "laying" 0.27540246 -0.017112775
27 "laying" 0.24818267 -0.015989358
27 "laying" 0.32243582 -0.012649892
27 "laying" 0.24848044 -0.018103524
27 "laying" 0.27835424 -0.016345217
27 "laying" 0.27721706 -0.017168005
27 "laying" 0.26835308 -0.016803515
27 "laying" 0.2738869 -0.015061284
27 "laying" 0.27751354 -0.016147393
27 "laying" 0.27331899 -0.018512447
27 "laying" 0.27534849 -0.018987795
27 "laying" 0.27531603 -0.018624391
27 "laying" 0.27498125 -0.01696922
27 "laying" 0.27517079 -0.016737088
27 "laying" 0.27501577 -0.016701014
27 "laying" 0.27907113 -0.017360032
27 "laying" 0.28031625 -0.017974275
27 "laying" 0.27731469 -0.016959634
27 "laying" 0.27295309 -0.017039404
27 "laying" 0.27369984 -0.012533071
27 "walking" 0.26216154 -0.0019382889
27 "walking" 0.28798399 -0.011840057
27 "walking" 0.25423798 -0.02137065
27 "walking" 0.27013405 -0.0091863859
27 "walking" 0.35643891 -0.0083970987
27 "walking" 0.21506183 -0.023244915
27 "walking" 0.26735217 -0.0073293316
27 "walking" 0.36431548 -0.024319802
27 "walking" 0.25068005 -0.040020277
27 "walking" 0.22636149 -0.0046884578
27 "walking" 0.30157039 -0.00083704355
27 "walking" 0.27210781 -0.01241427
27 "walking" 0.26346967 -0.014142748
27 "walking" 0.34742935 -0.027708096
27 "walking" 0.29204697 0.0026883359
27 "walking" 0.23098736 0.0088719087
27 "walking" 0.32990992 -0.03299169
27 "walking" 0.30100935 -0.039490784
27 "walking" 0.18402799 5.6129351e-06
27 "walking" 0.29131635 -0.0010652766
27 "walking" 0.37597769 -0.0014217152
27 "walking" 0.21843518 -0.0065395063
27 "walking" 0.24560818 -0.024207848
27 "walking" 0.34842299 -0.035846178
27 "walking" 0.24139679 -0.039096788
27 "walking" 0.21905113 0.012745114
27 "walking" 0.31454613 0.0030913283
27 "walking" 0.33767432 -0.02787337
27 "walking_downstairs" 0.41366714 0.0032161517
27 "walking_downstairs" 0.15172996 0.025405834
27 "walking_downstairs" 0.35549728 -0.038700041
27 "walking_downstairs" 0.31877287 -0.02483298
27 "walking_downstairs" 0.15560717 -0.001955237
27 "walking_downstairs" 0.34723761 -0.039452133
27 "walking_downstairs" 0.34370306 -0.0046092161
27 "walking_downstairs" 0.40185839 0.028293813
27 "walking_downstairs" 0.24177764 0.0085681469
27 "walking_downstairs" 0.29865265 -0.036022195
27 "walking_downstairs" 0.24398268 -0.0063648349
27 "walking_downstairs" 0.27970006 -0.0043966627
27 "walking_downstairs" 0.25284446 -0.040771677
27 "walking_downstairs" 0.3277496 0.012944619
27 "walking_downstairs" 0.32994938 -0.030467356
27 "walking_downstairs" 0.2467163 0.0093872096
27 "walking_downstairs" 0.35955772 -0.020126963
27 "walking_downstairs" 0.32934162 -0.02317502
27 "walking_downstairs" 0.29116254 -0.018380765
27 "walking_downstairs" 0.1235127 -0.017160201
27 "walking_downstairs" 0.24804325 0.0013136639
27 "walking_downstairs" 0.41037932 -0.024564374
27 "walking_upstairs" 0.29414738 -0.064059994
27 "walking_upstairs" 0.25194232 -0.031692636
27 "walking_upstairs" 0.23453128 -0.0015615131
27 "walking_upstairs" 0.20000373 0.0013893948
27 "walking_upstairs" 0.21263153 -0.012181143
27 "walking_upstairs" 0.28311619 -0.028842656
27 "walking_upstairs" 0.3276879 -0.038858603
27 "walking_upstairs" 0.31602965 -0.039048494
27 "walking_upstairs" 0.18773885 -0.069862893
27 "walking_upstairs" 0.31913102 -0.0083624044
27 "walking_upstairs" 0.29160544 -0.023000155
27 "walking_upstairs" 0.28805857 -0.0060729942
27 "walking_upstairs" 0.34255579 0.0051841384
27 "walking_upstairs" 0.26843012 -0.019293197
27 "walking_upstairs" 0.29747686 -0.020358574
27 "walking_upstairs" 0.34321559 -0.03844319
27 "walking_upstairs" 0.27028272 -0.037599627
27 "walking_upstairs" 0.2463728 -0.077362956
27 "walking_upstairs" 0.36966723 -0.045559977
27 "walking_upstairs" 0.31422441 -0.019856316
27 "walking_upstairs" 0.27040931 -0.010154916
27 "walking_upstairs" 0.25436443 -0.0074719388
27 "walking_upstairs" 0.21474652 -0.014121286
27 "walking_upstairs" 0.25560118 -0.021905514
27 "walking_upstairs" 0.26642111 -0.0094380121
27 "standing" 0.28317117 -0.020314872
27 "standing" 0.28162877 -0.021067372
27 "standing" 0.27607667 -0.027136767
27 "standing" 0.27610493 -0.020150292
27 "standing" 0.27841812 -0.016270548
27 "standing" 0.28067849 -0.012590408
27 "standing" 0.27836107 -0.015668108
27 "standing" 0.27651666 -0.016758165
27 "standing" 0.27827448 -0.014037867
27 "standing" 0.27644277 -0.016219016
27 "standing" 0.27711575 -0.022718678
27 "standing" 0.28005249 -0.017107084
27 "standing" 0.27737757 -0.013297714
27 "standing" 0.27731838 -0.016813149
27 "standing" 0.2785622 -0.014971728
27 "standing" 0.27717515 -0.016800059
27 "standing" 0.27643007 -0.015864819
27 "standing" 0.27748008 -0.01711812
27 "standing" 0.2769478 -0.024997853
27 "standing" 0.27546687 -0.021767197
27 "standing" 0.27725269 -0.015754744
27 "standing" 0.27764167 -0.016895883
27 "standing" 0.27752978 -0.020663509
27 "standing" 0.27586268 -0.020709958
27 "standing" 0.27864816 -0.013466196
27 "standing" 0.37536869 0.049797742
27 "standing" 0.27879214 0.024725148
27 "standing" 0.27358657 -0.017380977
27 "standing" 0.27443779 -0.065376664
27 "standing" 0.27358798 -0.030363608
27 "standing" 0.27693548 -0.011099149
27 "standing" 0.27972554 -0.010394724
27 "standing" 0.28089425 -0.0090758083
27 "standing" 0.28142127 -0.00731944
27 "standing" 0.28059011 -0.010614643
27 "standing" 0.27903118 -0.019139339
27 "standing" 0.27622203 -0.018775188
27 "standing" 0.27631656 -0.015386661
27 "standing" 0.27656049 -0.018076384
27 "standing" 0.2777386 -0.016597723
27 "standing" 0.27699358 -0.018879667
27 "standing" 0.27116707 -0.033538342
27 "standing" 0.271376 -0.034325419
27 "standing" 0.27569941 -0.022066914
27 "sitting" 0.1334979 0.040649177
27 "sitting" 0.28731527 -0.024139861
27 "sitting" 0.27919461 -0.015663323
27 "sitting" 0.26831417 -0.015363341
27 "sitting" 0.27434336 -0.016999557
27 "sitting" 0.27712611 -0.017014427
27 "sitting" 0.27238164 -0.014713755
27 "sitting" 0.28755285 -0.018294931
27 "sitting" 0.29328332 -0.020895132
27 "sitting" 0.2792147 -0.017496192
27 "sitting" 0.27427993 -0.016100295
27 "sitting" 0.27097769 -0.016262285
27 "sitting" 0.27286072 -0.015744059
27 "sitting" 0.28132654 -0.017867613
27 "sitting" 0.28013289 -0.018937077
27 "sitting" 0.27692481 -0.016379499
27 "sitting" 0.2975087 -0.033960475
27 "sitting" 0.28889404 -0.017530321
27 "sitting" 0.27083774 -0.013018258
27 "sitting" 0.27743094 -0.015643287
27 "sitting" 0.27802878 -0.015717983
27 "sitting" 0.27670029 -0.016663298
27 "sitting" 0.27222117 -0.011873906
27 "sitting" 0.27626812 -0.013201068
27 "sitting" 0.2823903 -0.020961066
27 "sitting" 0.27602984 -0.016991255
27 "sitting" 0.27855783 -0.019414794
27 "sitting" 0.27849184 -0.017278061
27 "sitting" 0.27690169 -0.017565114
27 "sitting" 0.27676607 -0.017198818
27 "sitting" 0.27859164 -0.016939337
27 "sitting" 0.2781359 -0.018466449
27 "sitting" 0.27431776 -0.017516463
27 "laying" 0.47205977 -0.038707492
27 "laying" 0.26899863 -0.015771125
27 "laying" 0.26752455 -0.017650818
27 "laying" 0.28685026 -0.01680617
27 "laying" 0.27439127 -0.016506532
27 "laying" 0.272977 -0.017960301
27 "laying" 0.25980406 -0.019711231
27 "laying" 0.26929734 -0.016769891
27 "laying" 0.27932059 -0.016770857
27 "laying" 0.27806573 -0.017431277
27 "laying" 0.27434638 -0.01737258
27 "laying" 0.27393067 -0.017891679
27 "laying" 0.27237982 -0.017780451
27 "laying" 0.27724746 -0.016019695
27 "laying" 0.27701289 -0.01732729
27 "laying" 0.27838905 -0.017168551
27 "laying" 0.27529224 -0.017031907
27 "laying" 0.28056994 -0.016351704
27 "laying" 0.28180488 -0.015894754
27 "laying" 0.25316801 -0.019612003
27 "laying" 0.27243224 -0.018060415
27 "laying" 0.28528539 -0.017333044
27 "laying" 0.26421182 -0.019223931
27 "laying" 0.2283252 -0.029954152
27 "laying" 0.16608325 -0.024097511
27 "laying" 0.25380831 -0.022165678
27 "laying" 0.296254 -0.013253409
27 "laying" 0.27380443 -0.015984386
27 "laying" 0.26162861 -0.019582996
27 "laying" 0.27395632 -0.018852136
27 "laying" 0.27896786 -0.017496876
27 "laying" 0.28116253 -0.01647251
27 "laying" 0.2724298 -0.017790705
27 "laying" 0.27009168 -0.017611579
27 "laying" 0.27718464 -0.017764107
27 "laying" 0.27722348 -0.017358644
27 "laying" 0.2739191 -0.016255398
27 "laying" 0.27647861 -0.01715386
27 "walking" 0.26529337 -0.049994277
27 "walking" 0.27165139 -0.015661503
27 "walking" 0.21197591 0.0081482373
27 "walking" 0.32963454 -0.026680574
27 "walking" 0.32807861 -0.046248832
27 "walking" 0.1721003 -0.011126476
27 "walking" 0.27004613 0.009287767
27 "walking" 0.35396257 -0.015192626
27 "walking" 0.26085696 -0.023053323
27 "walking" 0.2703342 -0.0064688117
27 "walking" 0.31764248 -0.031027326
27 "walking" 0.26068879 -0.048556909
27 "walking" 0.22588598 -0.001715576
27 "walking" 0.28888446 0.00035165365
27 "walking" 0.25225725 -0.050676655
27 "walking" 0.24377865 -0.0064886127
27 "walking" 0.17466861 -0.0083445925
27 "walking" 0.30442197 -0.034316327
27 "walking" 0.35345916 -0.040869922
27 "walking" 0.23227775 -0.005926136
27 "walking" 0.2859467 0.010727029
27 "walking" 0.33013023 -0.0096917587
27 "walking" 0.24822045 -0.024938937
27 "walking" 0.23401302 -0.023146642
27 "walking" 0.32232006 -0.014400333
27 "walking" 0.27144028 -0.030494489
27 "walking" 0.20636437 -0.024993883
27 "walking" 0.30293334 -0.010807492
27 "walking" 0.32143808 -0.02805346
27 "walking_downstairs" 0.31205089 -0.0011914137
27 "walking_downstairs" 0.40105543 -0.012513121
27 "walking_downstairs" 0.39599392 -0.035843664
27 "walking_downstairs" 0.19282696 -0.058627742
27 "walking_downstairs" 0.26596172 -0.018400153
27 "walking_downstairs" 0.18511461 -0.016181762
27 "walking_downstairs" 0.27666952 -0.01770273
27 "walking_downstairs" 0.42295371 0.0034806067
27 "walking_downstairs" 0.31602689 -0.048007935
27 "walking_downstairs" 0.16168791 -0.015841393
27 "walking_downstairs" 0.26374523 -0.047822811
27 "walking_downstairs" 0.35759067 -0.041533164
27 "walking_downstairs" 0.33525625 0.019097971
27 "walking_downstairs" 0.18928225 -0.02225391
27 "walking_downstairs" 0.3741248 -0.021143933
27 "walking_downstairs" 0.25660059 0.013215915
27 "walking_downstairs" 0.35462854 0.017334938
27 "walking_downstairs" 0.38032185 -0.0099246555
27 "walking_downstairs" 0.30230297 -0.0043721286
27 "walking_downstairs" 0.16007475 -0.010388948
27 "walking_downstairs" 0.26881092 -0.016756698
27 "walking_downstairs" 0.44742047 -0.0092567068
27 "walking_upstairs" 0.13267581 -0.049130046
27 "walking_upstairs" 0.27161607 -0.0042585878
27 "walking_upstairs" 0.24101818 -0.023779213
27 "walking_upstairs" 0.25426576 -0.017423851
27 "walking_upstairs" 0.33714848 0.010731961
27 "walking_upstairs" 0.26932609 -0.022683808
27 "walking_upstairs" 0.23896616 -0.01817146
27 "walking_upstairs" 0.27002851 -0.020692956
27 "walking_upstairs" 0.22623871 -0.032410699
27 "walking_upstairs" 0.22350925 0.0075502748
27 "walking_upstairs" 0.26568089 0.0038910784
27 "walking_upstairs" 0.28762629 -0.013019884
27 "walking_upstairs" 0.24211245 -0.013047394
27 "walking_upstairs" 0.22692043 -0.0087262534
27 "walking_upstairs" 0.32113357 -0.0095788842
27 "walking_upstairs" 0.30554576 -0.013911968
27 "walking_upstairs" 0.23291114 0.0058393816
27 "walking_upstairs" 0.22608776 -0.019072234
27 "walking_upstairs" 0.11169003 0.010050403
27 "walking_upstairs" 0.23989663 -0.016917984
27 "walking_upstairs" 0.3712462 -0.028868286
27 "walking_upstairs" 0.30973777 -0.020492504
27 "walking_upstairs" 0.24762069 -0.044418139
27 "walking_upstairs" 0.2074207 -0.01571269
27 "walking_upstairs" 0.27272383 -0.0067659168
27 "walking_upstairs" 0.30074386 -0.025306837
28 "standing" 0.28538822 0.018487718
28 "standing" 0.26786457 -0.033854599
28 "standing" 0.28638326 -0.035401458
28 "standing" 0.27394147 -0.011132456
28 "standing" 0.27059768 -0.028462472
28 "standing" 0.28190528 -0.020871772
28 "standing" 0.28859303 0.0074879614
28 "standing" 0.28014142 -0.0053889299
28 "standing" 0.27736566 -0.015510949
28 "standing" 0.28271894 -0.009179855
28 "standing" 0.27864784 -0.020038263
28 "standing" 0.27392004 -0.026125152
28 "standing" 0.27193145 -0.025256371
28 "standing" 0.27582189 -0.021843218
28 "standing" 0.28231758 -0.011755048
28 "standing" 0.28204844 -0.0090145162
28 "standing" 0.27962567 -0.014151831
28 "standing" 0.27528576 -0.016684538
28 "standing" 0.27398655 -0.021850102
28 "standing" 0.27628297 -0.026355128
28 "standing" 0.27526996 -0.018670025
28 "standing" 0.30137859 -0.0098983863
28 "standing" 0.26256997 -0.031252261
28 "standing" 0.27708688 -0.021315523
28 "standing" 0.27589859 -0.021851213
28 "standing" 0.27095191 -0.027604935
28 "standing" 0.27748577 -0.02208519
28 "standing" 0.2834504 -0.01097585
28 "standing" 0.27866589 -0.013102567
28 "standing" 0.28038492 -0.0068913962
28 "standing" 0.2641304 -0.033282721
28 "standing" 0.28762532 0.0022798272
28 "standing" 0.29836684 0.018888035
28 "standing" 0.26668079 -0.033700147
28 "standing" 0.280013 -0.01826206
28 "standing" 0.28859376 -0.0055159439
28 "standing" 0.27219011 -0.024905815
28 "standing" 0.26515456 -0.038072901
28 "standing" 0.28473771 -0.0015007931
28 "standing" 0.31157053 0.088233147
28 "standing" 0.26586497 -0.012347584
28 "standing" 0.24453075 -0.10690825
28 "standing" 0.2891197 -0.020120728
28 "sitting" 0.17805985 0.059430594
28 "sitting" 0.27038027 -0.0033156943
28 "sitting" 0.27417099 -0.024419462
28 "sitting" 0.26819263 -0.017961168
28 "sitting" 0.28260893 -0.021325661
28 "sitting" 0.31854364 -0.033521757
28 "sitting" 0.30745447 -0.026571047
28 "sitting" 0.27016124 -0.012027214
28 "sitting" 0.28674796 -0.016775809
28 "sitting" 0.28923093 -0.015978245
28 "sitting" 0.27521673 -0.013866796
28 "sitting" 0.29001371 -0.015815764
28 "sitting" 0.29324516 -0.012531075
28 "sitting" 0.27675019 -0.012577328
28 "sitting" 0.27257508 -0.015282967
28 "sitting" 0.27375475 -0.013502863
28 "sitting" 0.27186677 -0.01337163
28 "sitting" 0.26729688 -0.010238432
28 "sitting" 0.29265166 -0.036366482
28 "sitting" 0.31614772 -0.0465388
28 "sitting" 0.26946716 -0.05298693
28 "sitting" 0.28018146 0.0093835692
28 "sitting" 0.26996961 -0.025435882
28 "sitting" 0.27247503 -0.030557342
28 "sitting" 0.27273188 -0.029843755
28 "sitting" 0.28215493 -0.011856895
28 "sitting" 0.28324812 -0.0093877845
28 "sitting" 0.27587669 -0.019069845
28 "sitting" 0.27631342 -0.015400538
28 "sitting" 0.27694893 -0.017632419
28 "sitting" 0.27665479 -0.01962037
28 "sitting" 0.27175704 -0.030507676
28 "sitting" 0.26768908 -0.036009517
28 "sitting" 0.27610977 -0.018029285
28 "sitting" 0.28202614 -0.012489948
28 "sitting" 0.27865799 -0.018938296
28 "sitting" 0.27602829 -0.019672534
28 "sitting" 0.27532889 -0.017911568
28 "sitting" 0.27881826 -0.012660995
28 "sitting" 0.27890845 -0.010980974
28 "sitting" 0.27551864 -0.018959069
28 "sitting" 0.2764196 -0.022142404
28 "sitting" 0.28276056 -0.0021125195
28 "laying" 0.30314603 -0.037872701
28 "laying" 0.26221891 -0.032744717
28 "laying" 0.30197138 -0.0097937648
28 "laying" 0.32080202 -0.0059942725
28 "laying" 0.28150132 -0.019737327
28 "laying" 0.27032666 -0.020286423
28 "laying" 0.27867881 -0.015762929
28 "laying" 0.28254604 -0.015435198
28 "laying" 0.27614585 -0.020358623
28 "laying" 0.27109905 -0.026497738
28 "laying" 0.28410408 -0.019685571
28 "laying" 0.27228419 -0.0096284232
28 "laying" 0.26874047 -0.011260327
28 "laying" 0.28052592 -0.030718964
28 "laying" 0.2854726 -0.030317797
28 "laying" 0.30942681 0.0029878996
28 "laying" 0.29453165 -0.0026386041
28 "laying" 0.25638585 -0.029976239
28 "laying" 0.29708913 -0.035019081
28 "laying" 0.2301819 -0.039035643
28 "laying" 0.33315535 -0.0055726919
28 "laying" 0.25166235 -0.019096806
28 "laying" 0.25530919 -0.021634631
28 "laying" 0.27986705 -0.023485849
28 "laying" 0.24766588 -0.020855936
28 "laying" 0.2329866 -0.01294842
28 "laying" 0.22844689 -0.018967842
28 "laying" 0.25761891 -0.021975701
28 "laying" 0.28536677 -0.016935303
28 "laying" 0.29089926 -0.016121208
28 "laying" 0.287073 -0.014985317
28 "laying" 0.27382832 -0.017160542
28 "laying" 0.28614802 -0.01670217
28 "laying" 0.29086272 -0.016479284
28 "laying" 0.27177647 -0.020490322
28 "laying" 0.26893499 -0.01991294
28 "laying" 0.26313665 -0.020357464
28 "laying" 0.27777042 -0.016950272
28 "laying" 0.29270145 -0.017420229
28 "laying" 0.29749035 -0.016935217
28 "laying" 0.26460094 -0.01853424
28 "laying" 0.29598303 -0.015322054
28 "walking" 0.28656312 -0.0077089551
28 "walking" 0.21747187 0.011114605
28 "walking" 0.23249008 -0.018099754
28 "walking" 0.34999841 -0.020543318
28 "walking" 0.37273706 -0.038901218
28 "walking" 0.25994561 -0.034686959
28 "walking" 0.22870677 -0.018777769
28 "walking" 0.24091421 -0.025829233
28 "walking" 0.26850012 -0.0033435583
28 "walking" 0.31003248 -0.003146165
28 "walking" 0.25851994 0.015859976
28 "walking" 0.32088985 0.016082658
28 "walking" 0.34074009 -0.010260682
28 "walking" 0.27868677 -0.018664188
28 "walking" 0.27130001 0.0096620789
28 "walking" 0.31950035 -0.0020924836
28 "walking" 0.35481241 -0.015806543
28 "walking" 0.25032661 -0.024361829
28 "walking" 0.18722202 -0.017847733
28 "walking" 0.29956555 -0.02323851
28 "walking" 0.33158983 -0.035631007
28 "walking" 0.22204864 -0.042749932
28 "walking" 0.21380137 0.0046664903
28 "walking" 0.33960166 0.023380817
28 "walking" 0.39500183 -0.012473793
28 "walking" 0.22991815 -0.039762655
28 "walking" 0.16444582 -0.023989147
28 "walking" 0.29857948 -0.011711677
28 "walking_downstairs" 0.28939983 0.0057057616
28 "walking_downstairs" 0.22647463 0.015893345
28 "walking_downstairs" 0.23713725 -0.015522701
28 "walking_downstairs" 0.23507093 -0.039513907
28 "walking_downstairs" 0.38290255 -0.0088048704
28 "walking_downstairs" 0.36282073 -0.0088824069
28 "walking_downstairs" 0.21246936 -0.054977306
28 "walking_downstairs" 0.19020338 -0.059445029
28 "walking_upstairs" 0.14131155 -0.12327765
